method,params,n_queries,recall@k,success_%,avg_search_ms,avg_post_ms,avg_scanned
l2lsh_cartesian,c=2.0_r=576.933_w=4.0_ell=16_mu=2_delta=0.1,200,0.05899999999999995,0.0,508.35110672882627,19.72552708217076,1.5178571428571428
l2lsh_cartesian,c=2.0_r=576.933_w=800.0_ell=16_mu=2_delta=0.1,200,0.9429999999999998,100.0,46.17244601249695,21.649950742721558,3406.42
