method,params,n_queries,recall@k,DAF,success_%,avg_search_ms,avg_post_ms,avg_scanned
l2ivf_cartesian,nlist=0_nprobe=1_over=100,200,0.7559999999999993,1.0257110876154965,96.0,74.56523537635803,30.667123794555664,1264.735
l2ivf_cartesian,nlist=0_nprobe=4_over=100,200,0.919,1.0124798805279513,96.0,77.63761520385742,29.159698486328125,2133.6
l2ivf_cartesian,nlist=0_nprobe=8_over=100,200,0.9670000000000002,1.0103219509226131,96.0,77.95759081840515,26.67467713356018,2138.58
