method,params,n_queries,recall@k,DAF,success_%,avg_search_ms,avg_post_ms,avg_scanned
l2ivf_cartesian,nlist=0_nprobe=1_over=100,200,0.6679999999999994,1.0404380651534786,100.0,349.68730092048645,0.03001093864440918,5671.465
l2ivf_cartesian,nlist=0_nprobe=4_over=100,200,0.9049999999999998,1.0070029912673493,100.0,366.6223704814911,0.025006532669067383,9565.915
l2ivf_cartesian,nlist=0_nprobe=8_over=100,200,0.9590000000000001,1.0035421875650319,100.0,368.87478709220886,0.025010108947753906,9582.27
