method,params,n_queries,recall@k,DAF,success_%,avg_search_ms,avg_post_ms,avg_scanned
l2ivf_cartesian,nlist=0_nprobe=1_over=100,200,0.6659999999999995,1.0397729201242611,100.0,363.55932116508484,18.25432777404785,5796.28
l2ivf_cartesian,nlist=0_nprobe=4_over=100,200,0.8960000000000001,1.007740362853174,100.0,375.33937215805054,16.87944531440735,9784.745
l2ivf_cartesian,nlist=0_nprobe=8_over=100,200,0.9520000000000003,1.0031116229862593,100.0,376.2071919441223,15.786854028701782,9802.88
