method,params,n_queries,recall@k,success_%,avg_search_ms,avg_post_ms,avg_scanned
l2lsh_cartesian,c=2.0_r=598.329_w=800.0_ell=32_mu=2_delta=0.1,200,0.0030000000000000005,100.0,3237.1209001541138,22.626532316207886,8452.355
l2lsh_cartesian,c=2.0_r=598.329_w=800.0_ell=64_mu=0_delta=0.1,200,0.04400000000000001,100.0,91.6639506816864,22.880783081054688,16881.155
