method,params,n_queries,recall@k,DAF,success_%,avg_search_ms,avg_post_ms,avg_scanned
l2ivf_cartesian,nlist=0_nprobe=1_over=100,200,0.7679999999999993,1.0144117391187655,83.5,126.80121043219638,25.23891290827612,2050.7688442211056
l2ivf_cartesian,nlist=0_nprobe=4_over=100,200,0.9079999999999999,1.001759628731327,83.5,131.80385642315275,22.43240754208972,3407.9899497487436
l2ivf_cartesian,nlist=0_nprobe=8_over=100,200,0.9270000000000003,1.0008800286577302,83.5,132.01994512548399,18.29408161604225,3414.256281407035
